"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio","Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Anúncios,Idade,Gênero,Dia,Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)","Configuração de atribuição","Custo por lead",Leads,"Cliques no link","CTR (todos)","CPM (custo por 1.000 impressões)","CPC (custo por clique no link)","CPC (todos)",Visualizações,"Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Orçamento da campanha","Tipo de orçamento da campanha","Início dos relatórios","Término dos relatórios"
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"[Cadastros] Bongo - Amplo - Vídeos","AD04 - jeff arisk bongo",277844195704332,6662637016215,6662637016615,6662770019015,"AD04 - jeff arisk bongo",45-54,unknown,2026-01-03,3,3,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,20,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD03_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637511090599,AD03_v-strom_img_[08/12],45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],45-54,unknown,2026-01-03,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD01_ev5_img_[27/10],277844195704332,6819551408615,6819551408215,6934957249815,AD01_ev5_img_[27/10],45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,7,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,45-54,unknown,2026-01-03,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD02_gsx-s1000-gx_img_[18/11],722911362773979,120231841911510599,120231841911540599,120235424386130599,AD02_gsx-s1000-gx_img_[18/11],45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD01_gsx-s1000_img_[24/11],722911362773979,120235789366720599,120235789366790599,120235789366740599,AD01_gsx-s1000_img_[24/11],45-54,unknown,2026-01-03,2,2,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,5,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD03_t350-t350x_img_[01/12]_com_preco,7658357130952021,120224545259140714,120224545259250714,120236891237080714,AD03_t350-t350x_img_[01/12]_com_preco,45-54,unknown,2026-01-03,5,5,1,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,6,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,45-54,unknown,2026-01-03,1,5,5,BRL,0.03,"Clique de 7 dias ou visualização de 1 dia",,,,0,6,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD08_sportage_img_[12/11],277844195704332,6915514980415,6915514981215,6942412743815,AD08_sportage_img_[12/11],45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],45-54,unknown,2026-01-03,1,2,2,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD09_nk150_img_[17/12],184629203219671,120231793936550298,120231793936530298,120237121143250298,AD09_nk150_img_[17/12],45-54,unknown,2026-01-03,2,2,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD02_niro_img_[07/11],277844195704332,6729879019015,6729879019215,6940586959015,AD02_niro_img_[07/11],45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD06_dl160_img_[01/12]_com_preco,184629203219671,120228417084420298,120228417084570298,120236167666450298,AD06_dl160_img_[01/12]_com_preco,45-54,unknown,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,female,2026-01-03,191,206,1.07853403,BRL,1.37,"Clique de 7 dias ou visualização de 1 dia",0.685,2,6,6.7961165,6.65048544,0.22833333,0.09785714,,30,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,female,2026-01-03,5,5,1,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,4,,0,,"Using campaign budget",Daily,25,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,female,2026-01-03,60,70,1.16666667,BRL,1.3,"Clique de 7 dias ou visualização de 1 dia",1.3,1,3,10,18.57142857,0.43333333,0.18571429,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,female,2026-01-03,10,10,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,4,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo",AD06_dr160_img_[17/12],184629203219671,120218349708790298,120218349708850298,120237120928000298,AD06_dr160_img_[17/12],55-64,female,2026-01-03,5,6,1.2,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,3.33333333,,0,,"Using campaign budget",Daily,25,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"[Cadastros] Bongo - Amplo - Vídeos","AD04 - jeff arisk bongo",277844195704332,6662637016215,6662637016615,6662770019015,"AD04 - jeff arisk bongo",55-64,female,2026-01-03,53,68,1.28301887,BRL,1.03,"Clique de 7 dias ou visualização de 1 dia",1.03,1,2,5.88235294,15.14705882,0.515,0.2575,,20,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD03_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637511090599,AD03_v-strom_img_[08/12],55-64,female,2026-01-03,5,5,1,BRL,0.06,"Clique de 7 dias ou visualização de 1 dia",,,1,20,12,0.06,0.06,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,female,2026-01-03,10,16,1.6,BRL,0.13,"Clique de 7 dias ou visualização de 1 dia",,,1,6.25,8.125,0.13,0.13,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD01_ev5_img_[27/10],277844195704332,6819551408615,6819551408215,6934957249815,AD01_ev5_img_[27/10],55-64,female,2026-01-03,19,22,1.15789474,BRL,0.33,"Clique de 7 dias ou visualização de 1 dia",,,,4.54545455,15,,0.33,,"Using campaign budget",Daily,7,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD09_nk150_video_[04/12],184629203219671,120231793936550298,120231793936530298,120236360511170298,AD09_nk150_video_[04/12],55-64,female,2026-01-03,5,6,1.2,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,female,2026-01-03,53,58,1.09433962,BRL,0.32,"Clique de 7 dias ou visualização de 1 dia",,,1,1.72413793,5.51724138,0.32,0.32,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD02_gsx-s1000-gx_img_[18/11],722911362773979,120231841911510599,120231841911540599,120235424386130599,AD02_gsx-s1000-gx_img_[18/11],55-64,female,2026-01-03,2,4,2,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,2.5,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP08_dk-160_[inicio_14/10],CJ01_dk160_amplo,AD05_dk160_img_[24/11],184629203219671,120233157487530298,120233157487570298,120235753096250298,AD05_dk160_img_[24/11],55-64,female,2026-01-03,12,12,1,BRL,0.08,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP04_gsx-s1000_[inicio_24/11},CJ01_gsx-s1000_amplo,AD01_gsx-s1000_img_[24/11],722911362773979,120235789366720599,120235789366790599,120235789366740599,AD01_gsx-s1000_img_[24/11],55-64,female,2026-01-03,2,3,1.5,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD08_nk150_img_[01/12],184629203219671,120231793936550298,120231793936530298,120236167397160298,AD08_nk150_img_[01/12],55-64,female,2026-01-03,1,1,1,BRL,0,"Clique de 7 dias ou visualização de 1 dia",,,,0,0,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP05_t-350+t-350-x_[inicio_01/01],"[Amanita] Zontes - T350 e T350x - Amplo",AD03_t350-t350x_img_[01/12]_com_preco,7658357130952021,120224545259140714,120224545259250714,120236891237080714,AD03_t350-t350x_img_[01/12]_com_preco,55-64,female,2026-01-03,6,6,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,6.66666667,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP02_v-350_[inicio_01/01],"01 - amplo",AD04_v350_img_[15/10]_com_preco,7658357130952021,120212510922970714,120212510922950714,120236892254390714,AD04_v350_img_[15/10]_com_preco,55-64,female,2026-01-03,7,8,1.14285714,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,2.5,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP01_sportage_[inicio_08/09],CJ01_sportage_amplo,AD08_sportage_img_[12/11],277844195704332,6915514980415,6915514981215,6942412743815,AD08_sportage_img_[12/11],55-64,female,2026-01-03,14,16,1.14285714,BRL,0.28,"Clique de 7 dias ou visualização de 1 dia",,,,0,17.5,,0,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD05_master_ride_video_[26/09],184629203219671,120231323193670298,120231323193700298,120232168040110298,AD05_master_ride_video_[26/09],55-64,female,2026-01-03,8,8,1,BRL,0.1,"Clique de 7 dias ou visualização de 1 dia",,,,0,12.5,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD05_niro_img_[05/12],277844195704332,6729879019015,6729879019215,6953693449415,AD05_niro_img_[05/12],55-64,female,2026-01-03,85,98,1.15294118,BRL,1.75,"Clique de 7 dias ou visualização de 1 dia",,,5,5.10204082,17.85714286,0.35,0.35,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP05_v-strom-800-de_[inicio_01/01],"[Amanita] Suzuki - V-Strom 800 DE | Amplo",AD03_v-strom800_img_[02/12],722911362773979,120222759633540599,120222759633660599,120236250844970599,AD03_v-strom800_img_[02/12],55-64,female,2026-01-03,4,4,1,BRL,0.04,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD04_gsx-s1000-gx_img_[08/12],722911362773979,120231841911510599,120231841911540599,120236637752440599,AD04_gsx-s1000-gx_img_[08/12],55-64,female,2026-01-03,6,8,1.33333333,BRL,0.02,"Clique de 7 dias ou visualização de 1 dia",,,,0,2.5,,0,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP06_master-ride-150_[inicio_08/09],CJ01_master_ride_amplo,AD08_master_ride_img_[01/12],184629203219671,120231323193670298,120231323193700298,120236167328320298,AD08_master_ride_img_[01/12],55-64,female,2026-01-03,34,39,1.14705882,BRL,0.33,"Clique de 7 dias ou visualização de 1 dia",,,,0,8.46153846,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD09_nk150_img_[17/12],184629203219671,120231793936550298,120231793936530298,120237121143250298,AD09_nk150_img_[17/12],55-64,female,2026-01-03,6,6,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,1.66666667,,0,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS",AD02_bongo_img_[24/11],277844195704332,6662637016215,6662637322615,6947902635015,AD02_bongo_img_[24/11],55-64,female,2026-01-03,90,100,1.11111111,BRL,0.46,"Clique de 7 dias ou visualização de 1 dia",,,2,2,4.6,0.23,0.23,,30,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP04_carnival_[inicio_01/01],"[Amanita] Always On | KIA | Carnival | AMPLO (ADV)",AD01_carnival_img_[27/10],277844195704332,6819548126415,6880512939215,6934959059415,AD01_carnival_img_[27/10],55-64,female,2026-01-03,24,28,1.16666667,BRL,0.3,"Clique de 7 dias ou visualização de 1 dia",,,1,3.57142857,10.71428571,0.3,0.3,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD05_dl160_img_[01/12],184629203219671,120228417084420298,120228417084570298,120236167615530298,AD05_dl160_img_[01/12],55-64,female,2026-01-03,1,1,1,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,10,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP05_niro_[inicio_01/01],"[Amanita] Always On | KIA | Amplo",AD02_niro_img_[07/11],277844195704332,6729879019015,6729879019215,6940586959015,AD02_niro_img_[07/11],55-64,female,2026-01-03,16,21,1.3125,BRL,0.14,"Clique de 7 dias ou visualização de 1 dia",,,1,4.76190476,6.66666667,0.14,0.14,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP05_dl-160_[inicio_01/01],"[Amanita] Always On | DL160 - Amplo",AD06_dl160_img_[01/12]_com_preco,184629203219671,120228417084420298,120228417084570298,120236167666450298,AD06_dl160_img_[01/12]_com_preco,55-64,female,2026-01-03,5,7,1.4,BRL,0.01,"Clique de 7 dias ou visualização de 1 dia",,,,0,1.42857143,,0,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"cj02 - AMPLO - Imagem- RS","AD Versatilidade - Bongo - Frete sem preço",277844195704332,6662637016215,6662637322615,6853552721615,"AD Versatilidade - Bongo - Frete sem preço",55-64,male,2026-01-03,441,493,1.11791383,BRL,2.87,"Clique de 7 dias ou visualização de 1 dia",2.87,1,3,1.4198783,5.82150101,0.95666667,0.41,,30,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo","[Amanita] Always On Haojue - DR160 - card R$ 21.679",184629203219671,120218349708790298,120218349708850298,120223922271160298,"[Amanita] Always On Haojue - DR160 - card R$ 21.679",55-64,male,2026-01-03,29,31,1.06896552,BRL,0.14,"Clique de 7 dias ou visualização de 1 dia",,,,0,4.51612903,,0,,"Using campaign budget",Daily,25,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP02_stonic_[inicio_01/01],"[Amanita] Always On | KIA STONIC | Amplo",AD04_stonic_img_[05/12],277844195704332,6875080103815,6875080104415,6953692882815,AD04_stonic_img_[05/12],55-64,male,2026-01-03,224,267,1.19196429,BRL,2.61,"Clique de 7 dias ou visualização de 1 dia",2.61,1,3,1.87265918,9.7752809,0.87,0.522,,"Using campaign budget",Daily,10,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP02_gsx-8s_[inicio_01/01],"[Amanita] Suzuki - GSX-8S - Amplo","AD02 - GSX-8S",722911362773979,120211251061830599,120211847192070599,120211847192060599,"AD02 - GSX-8S",55-64,male,2026-01-03,47,52,1.10638298,BRL,0.27,"Clique de 7 dias ou visualização de 1 dia",,,1,5.76923077,5.19230769,0.27,0.09,,"Using campaign budget",Daily,20,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP04_dr-160_[inicio_01/01],"[Amanita] Always On | DR160 - Amplo",AD06_dr160_img_[17/12],184629203219671,120218349708790298,120218349708850298,120237120928000298,AD06_dr160_img_[17/12],55-64,male,2026-01-03,52,59,1.13461538,BRL,0.26,"Clique de 7 dias ou visualização de 1 dia",,,1,3.38983051,4.40677966,0.26,0.13,,"Using campaign budget",Daily,25,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP06_bongo_[inicio_01/01],"[Cadastros] Bongo - Amplo - Vídeos","AD04 - jeff arisk bongo",277844195704332,6662637016215,6662637016615,6662770019015,"AD04 - jeff arisk bongo",55-64,male,2026-01-03,414,504,1.2173913,BRL,3.86,"Clique de 7 dias ou visualização de 1 dia",3.86,1,10,2.77777778,7.65873016,0.386,0.27571429,,20,Daily,"Using ad set budget",,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP08_v-strom-650-xt_[inicio_24/11],CJ01_v-strom_650_amplo,AD03_v-strom_img_[08/12],722911362773979,120216828365640599,120216828365630599,120236637511090599,AD03_v-strom_img_[08/12],55-64,male,2026-01-03,275,309,1.12363636,BRL,1.94,"Clique de 7 dias ou visualização de 1 dia",,,4,2.91262136,6.27831715,0.485,0.21555556,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP08_tactic-400_[inicio_30/11],CJ01_tactic400_Amplo,AD04_tactic400_img_[29/11],7658357130952021,120224545592140714,120224545592160714,120236521361910714,AD04_tactic400_img_[29/11],55-64,male,2026-01-03,68,93,1.36764706,BRL,0.68,"Clique de 7 dias ou visualização de 1 dia",,,1,2.15053763,7.31182796,0.68,0.34,,"Using campaign budget",Daily,8,Daily,2026-01-03,2026-01-03
"Conta Kia Sun Motors",CP03_ev5_[inicio_01/01],"[Amanita] Always On | KIA | EV5 | ADV+RMKT",AD01_ev5_img_[27/10],277844195704332,6819551408615,6819551408215,6934957249815,AD01_ev5_img_[27/10],55-64,male,2026-01-03,165,187,1.13333333,BRL,1.43,"Clique de 7 dias ou visualização de 1 dia",1.43,1,4,4.81283422,7.64705882,0.3575,0.15888889,,"Using campaign budget",Daily,7,Daily,2026-01-03,2026-01-03
"Conta Haojue Sun Motors",CP07_nk-150_[inicio_18/09],CJ01_nk150_amplo,AD09_nk150_video_[04/12],184629203219671,120231793936550298,120231793936530298,120236360511170298,AD09_nk150_video_[04/12],55-64,male,2026-01-03,34,39,1.14705882,BRL,0.33,"Clique de 7 dias ou visualização de 1 dia",,,3,10.25641026,8.46153846,0.11,0.0825,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Zontes",CP03_e-350_[inicio_01/01],"[Amanita] Zontes - 350 Scooter - AMPLO",AD06_e350_img_[31/10]_com_preco,7658357130952021,120228803541830714,120228803541820714,120235269660740714,AD06_e350_img_[31/10]_com_preco,55-64,male,2026-01-03,440,495,1.125,BRL,3.51,"Clique de 7 dias ou visualização de 1 dia",3.51,1,7,2.42424242,7.09090909,0.50142857,0.2925,,"Using campaign budget",Daily,15,Daily,2026-01-03,2026-01-03
"Conta Suzuki Sun Motors",CP03_gsx-s1000-gx_[inicio_19/09],CJ01_gsx-s1000-gx_amplo,AD02_gsx-s1000-gx_img_[18/11],722911362773979,120231841911510599,120231841911540599,120235424386130599,AD02_gsx-s1000-gx_img_[18/11],55-64,male,2026-01-03,98,104,1.06122449,BRL,0.24,"Clique de 7 dias ou visualização de 1 dia",,,2,6.73076923,2.30769231,0.12,0.03428571,,"Using campaign budget",Daily,9,Daily,2026-01-03,2026-01-03
